entity_id,in_zscore,in_iqr,in_isolation_forest,methods_flagged,university_name,country,year
Uppsala University | Sweden | 2013,0,1,0,1,Uppsala University,Sweden,2013
Uppsala University | Sweden | 2014,0,1,0,1,Uppsala University,Sweden,2014
Uppsala University | Sweden | 2015,0,1,0,1,Uppsala University,Sweden,2015
Utrecht University | Netherlands | 2012,0,1,0,1,Utrecht University,Netherlands,2012
Utrecht University | Netherlands | 2013,0,1,0,1,Utrecht University,Netherlands,2013
Utrecht University | Netherlands | 2014,0,1,0,1,Utrecht University,Netherlands,2014
Utrecht University | Netherlands | 2015,0,1,0,1,Utrecht University,Netherlands,2015
VU University Amsterdam | Netherlands | 2013,0,1,0,1,VU University Amsterdam,Netherlands,2013
VU University Amsterdam | Netherlands | 2015,0,1,0,1,VU University Amsterdam,Netherlands,2015
Vanderbilt University | United States of America | 2012,0,1,0,1,Vanderbilt University,United States of America,2012
Vanderbilt University | United States of America | 2013,0,1,0,1,Vanderbilt University,United States of America,2013
Vanderbilt University | United States of America | 2014,0,1,0,1,Vanderbilt University,United States of America,2014
Vanderbilt University | United States of America | 2015,0,1,0,1,Vanderbilt University,United States of America,2015
Victoria University of Wellington | New Zealand | 2012,0,1,0,1,Victoria University of Wellington,New Zealand,2012
Victoria University of Wellington | New Zealand | 2013,0,1,0,1,Victoria University of Wellington,New Zealand,2013
Victoria University of Wellington | New Zealand | 2014,0,1,0,1,Victoria University of Wellington,New Zealand,2014
Victoria University of Wellington | New Zealand | 2015,0,1,0,1,Victoria University of Wellington,New Zealand,2015
Vienna University of Technology | Austria | 2012,1,1,0,2,Vienna University of Technology,Austria,2012
Vienna University of Technology | Austria | 2013,1,1,0,2,Vienna University of Technology,Austria,2013
Vienna University of Technology | Austria | 2014,1,1,0,2,Vienna University of Technology,Austria,2014
Vienna University of Technology | Austria | 2015,1,1,0,2,Vienna University of Technology,Austria,2015
Virginia Polytechnic Institute and State University | United States of America | 2012,0,1,0,1,Virginia Polytechnic Institute and State University,United States of America,2012
Virginia Polytechnic Institute and State University | United States of America | 2013,0,1,0,1,Virginia Polytechnic Institute and State University,United States of America,2013
Virginia Polytechnic Institute and State University | United States of America | 2014,0,1,0,1,Virginia Polytechnic Institute and State University,United States of America,2014
Virginia Polytechnic Institute and State University | United States of America | 2015,0,1,0,1,Virginia Polytechnic Institute and State University,United States of America,2015
Vrije Universiteit Brussel | Belgium | 2012,0,1,0,1,Vrije Universiteit Brussel,Belgium,2012
Vrije Universiteit Brussel | Belgium | 2013,0,1,0,1,Vrije Universiteit Brussel,Belgium,2013
Vrije Universiteit Brussel | Belgium | 2014,0,1,0,1,Vrije Universiteit Brussel,Belgium,2014
Vrije Universiteit Brussel | Belgium | 2015,0,1,0,1,Vrije Universiteit Brussel,Belgium,2015
Wageningen University and Research Center | Netherlands | 2012,0,1,0,1,Wageningen University and Research Center,Netherlands,2012
Wageningen University and Research Center | Netherlands | 2013,0,1,0,1,Wageningen University and Research Center,Netherlands,2013
Wageningen University and Research Center | Netherlands | 2014,0,1,0,1,Wageningen University and Research Center,Netherlands,2014
Wageningen University and Research Center | Netherlands | 2015,0,1,0,1,Wageningen University and Research Center,Netherlands,2015
Wake Forest University | United States of America | 2012,1,1,1,3,Wake Forest University,United States of America,2012
Wake Forest University | United States of America | 2013,1,1,1,3,Wake Forest University,United States of America,2013
Wake Forest University | United States of America | 2014,1,1,1,3,Wake Forest University,United States of America,2014
Wake Forest University | United States of America | 2015,1,1,1,3,Wake Forest University,United States of America,2015
Waseda University | Japan | 2012,0,1,1,2,Waseda University,Japan,2012
Waseda University | Japan | 2013,0,1,0,1,Waseda University,Japan,2013
Waseda University | Japan | 2014,0,1,1,2,Waseda University,Japan,2014
Waseda University | Japan | 2015,1,1,1,3,Waseda University,Japan,2015
Washington State University | United States of America | 2012,0,1,0,1,Washington State University,United States of America,2012
Washington State University | United States of America | 2013,0,1,0,1,Washington State University,United States of America,2013
Washington State University | United States of America | 2014,0,1,0,1,Washington State University,United States of America,2014
Washington State University | United States of America | 2015,0,1,0,1,Washington State University,United States of America,2015
Washington University in St Louis | United States of America | 2012,0,1,0,1,Washington University in St Louis,United States of America,2012
Washington University in St Louis | United States of America | 2013,0,1,0,1,Washington University in St Louis,United States of America,2013
Washington University in St Louis | United States of America | 2014,0,1,0,1,Washington University in St Louis,United States of America,2014
Washington University in St Louis | United States of America | 2015,0,1,0,1,Washington University in St Louis,United States of America,2015
Wayne State University | United States of America | 2012,0,1,0,1,Wayne State University,United States of America,2012
Wayne State University | United States of America | 2013,0,1,0,1,Wayne State University,United States of America,2013
Wayne State University | United States of America | 2014,0,1,0,1,Wayne State University,United States of America,2014
Wayne State University | United States of America | 2015,0,1,0,1,Wayne State University,United States of America,2015
Weizmann Institute of Science | Israel | 2012,0,1,0,1,Weizmann Institute of Science,Israel,2012
Weizmann Institute of Science | Israel | 2013,0,1,0,1,Weizmann Institute of Science,Israel,2013
Weizmann Institute of Science | Israel | 2014,0,1,0,1,Weizmann Institute of Science,Israel,2014
Weizmann Institute of Science | Israel | 2015,0,1,0,1,Weizmann Institute of Science,Israel,2015
Western Sydney University | Australia | 2015,0,1,0,1,Western Sydney University,Australia,2015
William & Mary | United States of America | 2012,0,1,0,1,William & Mary,United States of America,2012
William & Mary | United States of America | 2013,0,1,0,1,William & Mary,United States of America,2013
William & Mary | United States of America | 2014,0,1,0,1,William & Mary,United States of America,2014
William & Mary | United States of America | 2015,0,1,0,1,William & Mary,United States of America,2015
Williams College | USA | 2012,0,1,0,1,Williams College,USA,2012
Wuhan University of Technology | China | 2014,1,1,1,3,Wuhan University of Technology,China,2014
Wuhan University of Technology | China | 2015,1,1,1,3,Wuhan University of Technology,China,2015
Wuhan University | China | 2012,0,1,0,1,Wuhan University,China,2012
Wuhan University | China | 2014,0,1,0,1,Wuhan University,China,2014
Wuhan University | China | 2015,0,1,0,1,Wuhan University,China,2015
Yale University | United States of America | 2012,1,1,1,3,Yale University,United States of America,2012
Yale University | United States of America | 2013,1,1,1,3,Yale University,United States of America,2013
Yale University | United States of America | 2014,1,1,1,3,Yale University,United States of America,2014
Yale University | United States of America | 2015,1,1,1,3,Yale University,United States of America,2015
Yeshiva University | United States of America | 2012,1,1,0,2,Yeshiva University,United States of America,2012
Yeshiva University | United States of America | 2013,1,1,0,2,Yeshiva University,United States of America,2013
Yeshiva University | United States of America | 2014,1,1,0,2,Yeshiva University,United States of America,2014
Yeshiva University | United States of America | 2015,1,1,0,2,Yeshiva University,United States of America,2015
Yonsei University | South Korea | 2012,0,1,0,1,Yonsei University,South Korea,2012
Yonsei University | South Korea | 2013,1,1,0,2,Yonsei University,South Korea,2013
Yonsei University | South Korea | 2014,0,1,0,1,Yonsei University,South Korea,2014
Yonsei University | South Korea | 2015,0,1,0,1,Yonsei University,South Korea,2015
York University | Canada | 2012,0,1,0,1,York University,Canada,2012
York University | Canada | 2013,0,1,0,1,York University,Canada,2013
York University | Canada | 2014,0,1,0,1,York University,Canada,2014
York University | Canada | 2015,0,1,0,1,York University,Canada,2015
Yuan Ze University | Taiwan | 2012,1,1,1,3,Yuan Ze University,Taiwan,2012
Yuan Ze University | Taiwan | 2014,0,1,1,2,Yuan Ze University,Taiwan,2014
Yuan Ze University | Taiwan | 2015,0,1,1,2,Yuan Ze University,Taiwan,2015
Zhejiang University | China | 2012,0,1,0,1,Zhejiang University,China,2012
Zhejiang University | China | 2013,0,1,0,1,Zhejiang University,China,2013
Zhejiang University | China | 2014,0,1,0,1,Zhejiang University,China,2014
Zhejiang University | China | 2015,0,1,0,1,Zhejiang University,China,2015
École Normale Supérieure de Lyon | France | 2012,0,1,0,1,École Normale Supérieure de Lyon,France,2012
École Normale Supérieure de Lyon | France | 2013,0,1,0,1,École Normale Supérieure de Lyon,France,2013
École Normale Supérieure de Lyon | France | 2014,1,1,1,3,École Normale Supérieure de Lyon,France,2014
École Normale Supérieure de Lyon | France | 2015,1,1,1,3,École Normale Supérieure de Lyon,France,2015
École Normale Supérieure | France | 2012,1,1,1,3,École Normale Supérieure,France,2012
École Normale Supérieure | France | 2013,1,1,1,3,École Normale Supérieure,France,2013
École Normale Supérieure | France | 2014,1,1,1,3,École Normale Supérieure,France,2014
École Normale Supérieure | France | 2015,1,1,1,3,École Normale Supérieure,France,2015
École Polytechnique Fédérale de Lausanne | Switzerland | 2012,1,1,1,3,École Polytechnique Fédérale de Lausanne,Switzerland,2012
École Polytechnique Fédérale de Lausanne | Switzerland | 2013,1,1,1,3,École Polytechnique Fédérale de Lausanne,Switzerland,2013
École Polytechnique Fédérale de Lausanne | Switzerland | 2014,1,1,1,3,École Polytechnique Fédérale de Lausanne,Switzerland,2014
École Polytechnique Fédérale de Lausanne | Switzerland | 2015,1,1,1,3,École Polytechnique Fédérale de Lausanne,Switzerland,2015
École Polytechnique | France | 2012,1,1,1,3,École Polytechnique,France,2012
École Polytechnique | France | 2013,1,1,1,3,École Polytechnique,France,2013
École Polytechnique | France | 2014,1,1,1,3,École Polytechnique,France,2014
École Polytechnique | France | 2015,1,1,1,3,École Polytechnique,France,2015
École normale supérieure - Paris | France | 2014,0,1,0,1,École normale supérieure - Paris,France,2014
École normale supérieure - Paris | France | 2015,0,1,0,1,École normale supérieure - Paris,France,2015
